# No. res, res sizes (min), (max), echo values (min), (max), spectral values (min), (max), weightin (min), (max), dimsrec (min), (max), epochs, reg., NRMSE (mean), (std)
8,100,500,0.500,0.100,0.300,0.900,0.500,0.500,100.000,10.000,4,1.00e-02,0.6300,4.580625e-01
8,100,500,0.500,0.100,0.300,0.900,0.500,0.500,100.000,10.000,2,1.00e-06,0.7876,1.392894e-01
8,100,500,0.500,0.100,0.300,0.900,0.500,0.500,100.000,10.000,4,1.00e-06,0.4910,2.281111e-01
8,100,500,0.500,0.100,0.300,0.900,0.500,0.500,10.000,100.000,2,1.00e-02,0.6016,1.232669e-01
8,100,500,0.500,0.100,0.300,0.900,0.500,0.500,10.000,100.000,4,1.00e-02,0.7601,2.099327e-02
8,100,500,0.500,0.100,0.300,0.900,0.500,0.500,10.000,100.000,2,1.00e-06,0.7004,4.970126e-02
8,100,500,0.500,0.100,0.300,0.900,0.500,0.500,10.000,100.000,4,1.00e-06,0.9171,2.991108e-01
8,100,500,0.500,0.100,0.900,0.300,0.500,0.500,60.000,60.000,2,1.00e-02,0.7915,2.063934e-01
8,100,500,0.500,0.100,0.900,0.300,0.500,0.500,60.000,60.000,4,1.00e-02,0.8784,1.013801e-01
8,100,500,0.500,0.100,0.900,0.300,0.500,0.500,60.000,60.000,2,1.00e-06,0.4393,3.822002e-02
8,100,500,0.500,0.100,0.900,0.300,0.500,0.500,60.000,60.000,4,1.00e-06,0.6299,1.698675e-01
8,100,500,0.500,0.100,0.900,0.300,0.500,0.500,100.000,10.000,2,1.00e-02,0.7710,1.769267e-01
8,100,500,0.500,0.100,0.900,0.300,0.500,0.500,100.000,10.000,4,1.00e-02,0.5103,1.561902e-01
8,100,500,0.500,0.100,0.900,0.300,0.500,0.500,100.000,10.000,2,1.00e-06,0.4180,1.499348e-01
8,100,500,0.500,0.100,0.900,0.300,0.500,0.500,100.000,10.000,4,1.00e-06,0.5171,1.084261e-01
8,100,500,0.500,0.100,0.900,0.300,0.500,0.500,10.000,100.000,2,1.00e-02,0.8380,2.629026e-01
8,100,500,0.500,0.100,0.900,0.300,0.500,0.500,10.000,100.000,4,1.00e-02,0.5973,1.702692e-01
8,100,500,0.500,0.100,0.900,0.300,0.500,0.500,10.000,100.000,2,1.00e-06,0.7584,2.530569e-01
8,100,500,0.500,0.100,0.900,0.300,0.500,0.500,10.000,100.000,4,1.00e-06,0.5938,2.044950e-01
8,100,500,0.100,0.800,0.400,1.200,0.500,0.500,60.000,60.000,2,1.00e-02,0.9839,2.623338e-01
8,100,500,0.100,0.800,0.400,1.200,0.500,0.500,60.000,60.000,4,1.00e-02,1.3881,2.063186e-01
8,100,500,0.100,0.800,0.400,1.200,0.500,0.500,60.000,60.000,2,1.00e-06,1.1883,1.762738e-01
8,100,500,0.100,0.800,0.400,1.200,0.500,0.500,60.000,60.000,4,1.00e-06,33333.8388,4.714009e+04
8,100,500,0.100,0.800,0.400,1.200,0.500,0.500,100.000,10.000,2,1.00e-02,0.9942,1.588982e-01
8,100,500,0.100,0.800,0.400,1.200,0.500,0.500,100.000,10.000,4,1.00e-02,0.9552,1.708918e-01
8,100,500,0.100,0.800,0.400,1.200,0.500,0.500,100.000,10.000,2,1.00e-06,0.8632,1.849019e-01
8,100,500,0.100,0.800,0.400,1.200,0.500,0.500,100.000,10.000,4,1.00e-06,1.0847,2.908987e-01
8,100,500,0.100,0.800,0.400,1.200,0.500,0.500,10.000,100.000,2,1.00e-02,0.7140,1.402659e-01
8,100,500,0.100,0.800,0.400,1.200,0.500,0.500,10.000,100.000,4,1.00e-02,0.9339,5.761594e-01
8,100,500,0.100,0.800,0.400,1.200,0.500,0.500,10.000,100.000,2,1.00e-06,0.9169,1.335580e-01
8,100,500,0.100,0.800,0.400,1.200,0.500,0.500,10.000,100.000,4,1.00e-06,0.9569,2.253609e-01
8,100,500,0.100,0.800,1.200,0.400,0.500,0.500,60.000,60.000,2,1.00e-02,0.7936,1.997006e-01
8,100,500,0.100,0.800,1.200,0.400,0.500,0.500,60.000,60.000,4,1.00e-02,0.7906,8.672067e-02
8,100,500,0.100,0.800,1.200,0.400,0.500,0.500,60.000,60.000,2,1.00e-06,1.0944,3.926435e-01
8,100,500,0.100,0.800,1.200,0.400,0.500,0.500,60.000,60.000,4,1.00e-06,33333.9211,4.714004e+04
8,100,500,0.100,0.800,1.200,0.400,0.500,0.500,100.000,10.000,2,1.00e-02,0.8150,3.284645e-01
8,100,500,0.100,0.800,1.200,0.400,0.500,0.500,100.000,10.000,4,1.00e-02,0.9776,1.070648e-01
8,100,500,0.100,0.800,1.200,0.400,0.500,0.500,100.000,10.000,2,1.00e-06,0.8656,1.758836e-01
8,100,500,0.100,0.800,1.200,0.400,0.500,0.500,100.000,10.000,4,1.00e-06,0.6242,6.196548e-02
8,100,500,0.100,0.800,1.200,0.400,0.500,0.500,10.000,100.000,2,1.00e-02,1.0000,4.183575e-01
8,100,500,0.100,0.800,1.200,0.400,0.500,0.500,10.000,100.000,4,1.00e-02,0.8333,1.510869e-01
8,100,500,0.100,0.800,1.200,0.400,0.500,0.500,10.000,100.000,2,1.00e-06,1.6727,9.403675e-01
8,100,500,0.100,0.800,1.200,0.400,0.500,0.500,10.000,100.000,4,1.00e-06,0.7963,2.018837e-01
8,100,500,0.100,0.800,0.300,0.900,0.500,0.500,60.000,60.000,2,1.00e-02,0.8654,2.662643e-01
8,100,500,0.100,0.800,0.300,0.900,0.500,0.500,60.000,60.000,4,1.00e-02,0.6634,2.281394e-01
8,100,500,0.100,0.800,0.300,0.900,0.500,0.500,60.000,60.000,2,1.00e-06,1.0768,1.371638e-01
8,100,500,0.100,0.800,0.300,0.900,0.500,0.500,60.000,60.000,4,1.00e-06,1.0721,2.919538e-01
8,100,500,0.100,0.800,0.300,0.900,0.500,0.500,100.000,10.000,2,1.00e-02,0.7431,2.361532e-01
8,100,500,0.100,0.800,0.300,0.900,0.500,0.500,100.000,10.000,4,1.00e-02,0.9941,3.195700e-01
8,100,500,0.100,0.800,0.300,0.900,0.500,0.500,100.000,10.000,2,1.00e-06,33333.9560,4.714001e+04
8,100,500,0.100,0.800,0.300,0.900,0.500,0.500,100.000,10.000,4,1.00e-06,0.8121,8.676576e-02
8,100,500,0.100,0.800,0.300,0.900,0.500,0.500,10.000,100.000,2,1.00e-02,33333.8828,4.714006e+04
8,100,500,0.100,0.800,0.300,0.900,0.500,0.500,10.000,100.000,4,1.00e-02,1.0452,4.787698e-02
8,100,500,0.100,0.800,0.300,0.900,0.500,0.500,10.000,100.000,2,1.00e-06,0.9765,2.104357e-01
8,100,500,0.100,0.800,0.300,0.900,0.500,0.500,10.000,100.000,4,1.00e-06,0.8432,4.320330e-02
8,100,500,0.100,0.800,0.900,0.300,0.500,0.500,60.000,60.000,2,1.00e-02,0.8593,2.091096e-01
8,100,500,0.100,0.800,0.900,0.300,0.500,0.500,60.000,60.000,4,1.00e-02,0.9896,3.496931e-01
8,100,500,0.100,0.800,0.900,0.300,0.500,0.500,60.000,60.000,2,1.00e-06,33333.9981,4.713998e+04
8,100,500,0.100,0.800,0.900,0.300,0.500,0.500,60.000,60.000,4,1.00e-06,33333.9961,4.713998e+04
8,100,500,0.100,0.800,0.900,0.300,0.500,0.500,100.000,10.000,2,1.00e-02,0.7920,2.105218e-01
8,100,500,0.100,0.800,0.900,0.300,0.500,0.500,100.000,10.000,4,1.00e-02,0.7489,1.581633e-01
8,100,500,0.100,0.800,0.900,0.300,0.500,0.500,100.000,10.000,2,1.00e-06,33334.1156,4.713990e+04
8,100,500,0.100,0.800,0.900,0.300,0.500,0.500,100.000,10.000,4,1.00e-06,0.7224,1.280596e-01
8,100,500,0.100,0.800,0.900,0.300,0.500,0.500,10.000,100.000,2,1.00e-02,0.9356,3.281307e-01
8,100,500,0.100,0.800,0.900,0.300,0.500,0.500,10.000,100.000,4,1.00e-02,33333.6699,4.714021e+04
8,100,500,0.100,0.800,0.900,0.300,0.500,0.500,10.000,100.000,2,1.00e-06,33334.0122,4.713997e+04
8,100,500,0.100,0.800,0.900,0.300,0.500,0.500,10.000,100.000,4,1.00e-06,33333.8586,4.714008e+04
8,100,500,0.400,0.400,0.400,1.200,0.500,0.500,60.000,60.000,2,1.00e-02,0.6500,1.578761e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,0.500,60.000,60.000,4,1.00e-02,0.7687,2.489801e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,0.500,60.000,60.000,2,1.00e-06,0.7910,1.453320e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,0.500,60.000,60.000,4,1.00e-06,0.5915,2.323326e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,0.500,100.000,10.000,2,1.00e-02,0.7060,1.662338e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,0.500,100.000,10.000,4,1.00e-02,0.9263,1.960911e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,0.500,100.000,10.000,2,1.00e-06,0.8701,2.884351e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,0.500,100.000,10.000,4,1.00e-06,0.5842,3.555880e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,0.500,10.000,100.000,2,1.00e-02,0.6185,1.249793e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,0.500,10.000,100.000,4,1.00e-02,0.8130,2.037363e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,0.500,10.000,100.000,2,1.00e-06,0.7912,1.046243e-01
8,100,500,0.400,0.400,0.400,1.200,0.500,0.500,10.000,100.000,4,1.00e-06,0.7644,1.572088e-01
8,100,500,0.400,0.400,1.200,0.400,0.500,0.500,60.000,60.000,2,1.00e-02,0.6619,2.072574e-01
8,100,500,0.400,0.400,1.200,0.400,0.500,0.500,60.000,60.000,4,1.00e-02,1.0363,2.993887e-01
8,100,500,0.400,0.400,1.200,0.400,0.500,0.500,60.000,60.000,2,1.00e-06,0.7152,1.083471e-01
8,100,500,0.400,0.400,1.200,0.400,0.500,0.500,60.000,60.000,4,1.00e-06,0.5561,4.189356e-01
8,100,500,0.400,0.400,1.200,0.400,0.500,0.500,100.000,10.000,2,1.00e-02,1.0059,2.241319e-01
8,100,500,0.400,0.400,1.200,0.400,0.500,0.500,100.000,10.000,4,1.00e-02,0.3968,2.318738e-01
8,100,500,0.400,0.400,1.200,0.400,0.500,0.500,100.000,10.000,2,1.00e-06,0.5214,4.451538e-02
8,100,500,0.400,0.400,1.200,0.400,0.500,0.500,100.000,10.000,4,1.00e-06,0.5267,1.561191e-01
8,100,500,0.400,0.400,1.200,0.400,0.500,0.500,10.000,100.000,2,1.00e-02,0.8953,1.916586e-01
8,100,500,0.400,0.400,1.200,0.400,0.500,0.500,10.000,100.000,4,1.00e-02,0.6548,4.940510e-02
8,100,500,0.400,0.400,1.200,0.400,0.500,0.500,10.000,100.000,2,1.00e-06,0.8145,2.612426e-01
8,100,500,0.400,0.400,1.200,0.400,0.500,0.500,10.000,100.000,4,1.00e-06,0.6139,7.126804e-02
8,100,500,0.400,0.400,0.300,0.900,0.500,0.500,60.000,60.000,2,1.00e-02,0.8324,3.010358e-01
8,100,500,0.400,0.400,0.300,0.900,0.500,0.500,60.000,60.000,4,1.00e-02,0.5939,1.602885e-01
8,100,500,0.400,0.400,0.300,0.900,0.500,0.500,60.000,60.000,2,1.00e-06,0.7312,1.018568e-01
8,100,500,0.400,0.400,0.300,0.900,0.500,0.500,60.000,60.000,4,1.00e-06,0.5781,8.396439e-02
8,100,500,0.400,0.400,0.300,0.900,0.500,0.500,100.000,10.000,2,1.00e-02,0.7343,2.784104e-02
8,100,500,0.400,0.400,0.300,0.900,0.500,0.500,100.000,10.000,4,1.00e-02,0.7229,2.259513e-01
8,100,500,0.400,0.400,0.300,0.900,0.500,0.500,100.000,10.000,2,1.00e-06,0.9043,1.209867e-01
8,100,500,0.400,0.400,0.300,0.900,0.500,0.500,100.000,10.000,4,1.00e-06,0.8593,2.271815e-01
8,100,500,0.400,0.400,0.300,0.900,0.500,0.500,10.000,100.000,2,1.00e-02,0.7543,3.518386e-01
8,100,500,0.400,0.400,0.300,0.900,0.500,0.500,10.000,100.000,4,1.00e-02,0.6351,7.635068e-02
8,100,500,0.400,0.400,0.300,0.900,0.500,0.500,10.000,100.000,2,1.00e-06,0.7446,9.016907e-02
8,100,500,0.400,0.400,0.300,0.900,0.500,0.500,10.000,100.000,4,1.00e-06,0.6628,8.450017e-02
8,100,500,0.400,0.400,0.900,0.300,0.500,0.500,60.000,60.000,2,1.00e-02,0.7097,3.481018e-01
8,100,500,0.400,0.400,0.900,0.300,0.500,0.500,60.000,60.000,4,1.00e-02,0.6893,1.439909e-02
8,100,500,0.400,0.400,0.900,0.300,0.500,0.500,60.000,60.000,2,1.00e-06,0.6352,5.141004e-02
8,100,500,0.400,0.400,0.900,0.300,0.500,0.500,60.000,60.000,4,1.00e-06,0.7996,1.288167e-01
8,100,500,0.400,0.400,0.900,0.300,0.500,0.500,100.000,10.000,2,1.00e-02,0.8405,8.292155e-02
8,100,500,0.400,0.400,0.900,0.300,0.500,0.500,100.000,10.000,4,1.00e-02,0.5887,1.664550e-01
8,100,500,0.400,0.400,0.900,0.300,0.500,0.500,100.000,10.000,2,1.00e-06,0.5987,2.473603e-02
8,100,500,0.400,0.400,0.900,0.300,0.500,0.500,100.000,10.000,4,1.00e-06,0.4958,1.240284e-01
8,100,500,0.400,0.400,0.900,0.300,0.500,0.500,10.000,100.000,2,1.00e-02,0.6265,1.647828e-01
8,100,500,0.400,0.400,0.900,0.300,0.500,0.500,10.000,100.000,4,1.00e-02,0.5387,1.903977e-01
8,100,500,0.400,0.400,0.900,0.300,0.500,0.500,10.000,100.000,2,1.00e-06,0.7326,1.561981e-01
8,100,500,0.400,0.400,0.900,0.300,0.500,0.500,10.000,100.000,4,1.00e-06,0.8123,1.738061e-01
8,500,100,0.850,0.100,0.400,1.200,1.000,0.500,60.000,60.000,2,1.00e-02,0.8688,1.351189e-01
8,500,100,0.850,0.100,0.400,1.200,1.000,0.500,60.000,60.000,4,1.00e-02,1.0235,1.759576e-01
8,500,100,0.850,0.100,0.400,1.200,1.000,0.500,60.000,60.000,2,1.00e-06,0.6363,7.008829e-02
8,500,100,0.850,0.100,0.400,1.200,1.000,0.500,60.000,60.000,4,1.00e-06,0.8158,3.233325e-01
8,500,100,0.850,0.100,0.400,1.200,1.000,0.500,100.000,10.000,2,1.00e-02,0.6917,8.028203e-02
8,500,100,0.850,0.100,0.400,1.200,1.000,0.500,100.000,10.000,4,1.00e-02,1.0656,4.359137e-01
8,500,100,0.850,0.100,0.400,1.200,1.000,0.500,100.000,10.000,2,1.00e-06,0.9678,1.600000e-01
8,500,100,0.850,0.100,0.400,1.200,1.000,0.500,100.000,10.000,4,1.00e-06,1.1823,4.811875e-01
8,500,100,0.850,0.100,0.400,1.200,1.000,0.500,10.000,100.000,2,1.00e-02,0.9308,5.432374e-02
8,500,100,0.850,0.100,0.400,1.200,1.000,0.500,10.000,100.000,4,1.00e-02,0.8415,2.532931e-01
8,500,100,0.850,0.100,0.400,1.200,1.000,0.500,10.000,100.000,2,1.00e-06,0.8551,3.924784e-01
8,500,100,0.850,0.100,0.400,1.200,1.000,0.500,10.000,100.000,4,1.00e-06,0.8823,1.926238e-01
8,500,100,0.850,0.100,1.200,0.400,1.000,0.500,60.000,60.000,2,1.00e-02,0.9364,2.233865e-01
8,500,100,0.850,0.100,1.200,0.400,1.000,0.500,60.000,60.000,4,1.00e-02,0.8164,5.125512e-02
8,500,100,0.850,0.100,1.200,0.400,1.000,0.500,60.000,60.000,2,1.00e-06,0.7294,1.413539e-01
8,500,100,0.850,0.100,1.200,0.400,1.000,0.500,60.000,60.000,4,1.00e-06,0.6922,2.826152e-02
8,500,100,0.850,0.100,1.200,0.400,1.000,0.500,100.000,10.000,2,1.00e-02,1.1311,1.461044e-01
8,500,100,0.850,0.100,1.200,0.400,1.000,0.500,100.000,10.000,4,1.00e-02,0.7558,2.357933e-02
8,500,100,0.850,0.100,1.200,0.400,1.000,0.500,100.000,10.000,2,1.00e-06,1.1687,3.075945e-01
8,500,100,0.850,0.100,1.200,0.400,1.000,0.500,100.000,10.000,4,1.00e-06,0.9252,1.352948e-01
8,500,100,0.850,0.100,1.200,0.400,1.000,0.500,10.000,100.000,2,1.00e-02,0.7803,1.647552e-01
8,500,100,0.850,0.100,1.200,0.400,1.000,0.500,10.000,100.000,4,1.00e-02,0.6246,1.511778e-01
8,500,100,0.850,0.100,1.200,0.400,1.000,0.500,10.000,100.000,2,1.00e-06,0.5477,3.958689e-02
8,500,100,0.850,0.100,1.200,0.400,1.000,0.500,10.000,100.000,4,1.00e-06,0.7064,6.154410e-02
8,500,100,0.850,0.100,0.300,0.900,1.000,0.500,60.000,60.000,2,1.00e-02,0.9019,2.583200e-01
8,500,100,0.850,0.100,0.300,0.900,1.000,0.500,60.000,60.000,4,1.00e-02,0.8470,1.819245e-01
8,500,100,0.850,0.100,0.300,0.900,1.000,0.500,60.000,60.000,2,1.00e-06,0.8636,1.466157e-01
8,500,100,0.850,0.100,0.300,0.900,1.000,0.500,60.000,60.000,4,1.00e-06,0.9784,8.618570e-02
8,500,100,0.850,0.100,0.300,0.900,1.000,0.500,100.000,10.000,2,1.00e-02,0.9588,3.802693e-01
8,500,100,0.850,0.100,0.300,0.900,1.000,0.500,100.000,10.000,4,1.00e-02,1.0626,3.811344e-01
8,500,100,0.850,0.100,0.300,0.900,1.000,0.500,100.000,10.000,2,1.00e-06,33333.8640,4.714008e+04
8,500,100,0.850,0.100,0.300,0.900,1.000,0.500,100.000,10.000,4,1.00e-06,0.8053,2.858714e-01
8,500,100,0.850,0.100,0.300,0.900,1.000,0.500,10.000,100.000,2,1.00e-02,18.4710,2.480881e+01
8,500,100,0.850,0.100,0.300,0.900,1.000,0.500,10.000,100.000,4,1.00e-02,0.7987,2.159378e-01
8,500,100,0.850,0.100,0.300,0.900,1.000,0.500,10.000,100.000,2,1.00e-06,1.0162,1.499013e-01
8,500,100,0.850,0.100,0.300,0.900,1.000,0.500,10.000,100.000,4,1.00e-06,0.6040,1.015156e-01
8,500,100,0.850,0.100,0.900,0.300,1.000,0.500,60.000,60.000,2,1.00e-02,0.8500,1.339203e-01
8,500,100,0.850,0.100,0.900,0.300,1.000,0.500,60.000,60.000,4,1.00e-02,0.7691,8.243582e-02
8,500,100,0.850,0.100,0.900,0.300,1.000,0.500,60.000,60.000,2,1.00e-06,0.6693,5.224752e-02
8,500,100,0.850,0.100,0.900,0.300,1.000,0.500,60.000,60.000,4,1.00e-06,33333.8297,4.714010e+04
8,500,100,0.850,0.100,0.900,0.300,1.000,0.500,100.000,10.000,2,1.00e-02,0.7035,1.553329e-01
8,500,100,0.850,0.100,0.900,0.300,1.000,0.500,100.000,10.000,4,1.00e-02,0.9101,4.325472e-02
8,500,100,0.850,0.100,0.900,0.300,1.000,0.500,100.000,10.000,2,1.00e-06,0.9747,4.582248e-01
8,500,100,0.850,0.100,0.900,0.300,1.000,0.500,100.000,10.000,4,1.00e-06,0.6993,5.602551e-02
8,500,100,0.850,0.100,0.900,0.300,1.000,0.500,10.000,100.000,2,1.00e-02,0.9104,1.284499e-01
8,500,100,0.850,0.100,0.900,0.300,1.000,0.500,10.000,100.000,4,1.00e-02,1.1119,1.479085e-01
8,500,100,0.850,0.100,0.900,0.300,1.000,0.500,10.000,100.000,2,1.00e-06,0.7215,1.534425e-01
8,500,100,0.850,0.100,0.900,0.300,1.000,0.500,10.000,100.000,4,1.00e-06,0.8452,2.442811e-01
8,500,100,0.500,0.100,0.400,1.200,1.000,0.500,60.000,60.000,2,1.00e-02,0.9438,1.418231e-01
8,500,100,0.500,0.100,0.400,1.200,1.000,0.500,60.000,60.000,4,1.00e-02,0.7596,2.556094e-01
8,500,100,0.500,0.100,0.400,1.200,1.000,0.500,60.000,60.000,2,1.00e-06,0.7859,1.466129e-01
8,500,100,0.500,0.100,0.400,1.200,1.000,0.500,60.000,60.000,4,1.00e-06,0.9386,2.219516e-01
8,500,100,0.500,0.100,0.400,1.200,1.000,0.500,100.000,10.000,2,1.00e-02,0.9943,1.069300e-01
8,500,100,0.500,0.100,0.400,1.200,1.000,0.500,100.000,10.000,4,1.00e-02,0.9581,2.380981e-01
8,500,100,0.500,0.100,0.400,1.200,1.000,0.500,100.000,10.000,2,1.00e-06,1.1104,1.457842e-01
8,500,100,0.500,0.100,0.400,1.200,1.000,0.500,100.000,10.000,4,1.00e-06,0.6686,1.897864e-01
8,500,100,0.500,0.100,0.400,1.200,1.000,0.500,10.000,100.000,2,1.00e-02,0.6038,2.703264e-01
8,500,100,0.500,0.100,0.400,1.200,1.000,0.500,10.000,100.000,4,1.00e-02,0.6647,4.401972e-01
8,500,100,0.500,0.100,0.400,1.200,1.000,0.500,10.000,100.000,2,1.00e-06,0.6281,1.977557e-01
8,500,100,0.500,0.100,0.400,1.200,1.000,0.500,10.000,100.000,4,1.00e-06,0.7190,3.067640e-01
8,500,100,0.500,0.100,1.200,0.400,1.000,0.500,60.000,60.000,2,1.00e-02,0.6044,2.921173e-01
8,500,100,0.500,0.100,1.200,0.400,1.000,0.500,60.000,60.000,4,1.00e-02,0.8330,7.677375e-02
8,500,100,0.500,0.100,1.200,0.400,1.000,0.500,60.000,60.000,2,1.00e-06,0.7067,1.268865e-01
8,500,100,0.500,0.100,1.200,0.400,1.000,0.500,60.000,60.000,4,1.00e-06,0.9117,1.912025e-01
8,500,100,0.500,0.100,1.200,0.400,1.000,0.500,100.000,10.000,2,1.00e-02,0.7918,2.205278e-01
8,500,100,0.500,0.100,1.200,0.400,1.000,0.500,100.000,10.000,4,1.00e-02,0.6758,1.666942e-01
8,500,100,0.500,0.100,1.200,0.400,1.000,0.500,100.000,10.000,2,1.00e-06,0.8899,3.701497e-01
8,500,100,0.500,0.100,1.200,0.400,1.000,0.500,100.000,10.000,4,1.00e-06,0.4954,2.432542e-01
8,500,100,0.500,0.100,1.200,0.400,1.000,0.500,10.000,100.000,2,1.00e-02,0.6966,1.506139e-01
8,500,100,0.500,0.100,1.200,0.400,1.000,0.500,10.000,100.000,4,1.00e-02,0.5995,8.359692e-02
8,500,100,0.500,0.100,1.200,0.400,1.000,0.500,10.000,100.000,2,1.00e-06,0.7354,2.437082e-01
8,500,100,0.500,0.100,1.200,0.400,1.000,0.500,10.000,100.000,4,1.00e-06,0.9826,1.898958e-01
8,500,100,0.500,0.100,0.300,0.900,1.000,0.500,60.000,60.000,2,1.00e-02,0.8574,7.911304e-02
8,500,100,0.500,0.100,0.300,0.900,1.000,0.500,60.000,60.000,4,1.00e-02,0.6562,1.563243e-01
8,500,100,0.500,0.100,0.300,0.900,1.000,0.500,60.000,60.000,2,1.00e-06,0.7242,1.043384e-01
8,500,100,0.500,0.100,0.300,0.900,1.000,0.500,60.000,60.000,4,1.00e-06,0.7774,1.022532e-01
8,500,100,0.500,0.100,0.300,0.900,1.000,0.500,100.000,10.000,2,1.00e-02,1.0633,1.100047e-01
8,500,100,0.500,0.100,0.300,0.900,1.000,0.500,100.000,10.000,4,1.00e-02,0.7173,1.130099e-01
8,500,100,0.500,0.100,0.300,0.900,1.000,0.500,100.000,10.000,2,1.00e-06,0.9094,1.775515e-01
8,500,100,0.500,0.100,0.300,0.900,1.000,0.500,100.000,10.000,4,1.00e-06,33333.7948,4.714013e+04
8,500,100,0.500,0.100,0.300,0.900,1.000,0.500,10.000,100.000,2,1.00e-02,0.7209,9.494163e-02
8,500,100,0.500,0.100,0.300,0.900,1.000,0.500,10.000,100.000,4,1.00e-02,0.6937,2.799996e-01
8,500,100,0.500,0.100,0.300,0.900,1.000,0.500,10.000,100.000,2,1.00e-06,0.7526,1.202150e-01
8,500,100,0.500,0.100,0.300,0.900,1.000,0.500,10.000,100.000,4,1.00e-06,0.9285,1.835286e-01
8,500,100,0.500,0.100,0.900,0.300,1.000,0.500,60.000,60.000,2,1.00e-02,0.8219,2.713456e-01
8,500,100,0.500,0.100,0.900,0.300,1.000,0.500,60.000,60.000,4,1.00e-02,0.6838,6.295180e-02
8,500,100,0.500,0.100,0.900,0.300,1.000,0.500,60.000,60.000,2,1.00e-06,0.7142,2.041479e-01
8,500,100,0.500,0.100,0.900,0.300,1.000,0.500,60.000,60.000,4,1.00e-06,0.7081,1.730841e-01
8,500,100,0.500,0.100,0.900,0.300,1.000,0.500,100.000,10.000,2,1.00e-02,0.9300,2.401410e-01
8,500,100,0.500,0.100,0.900,0.300,1.000,0.500,100.000,10.000,4,1.00e-02,0.8823,1.474494e-01
8,500,100,0.500,0.100,0.900,0.300,1.000,0.500,100.000,10.000,2,1.00e-06,0.5902,1.002910e-01
8,500,100,0.500,0.100,0.900,0.300,1.000,0.500,100.000,10.000,4,1.00e-06,0.8107,3.186286e-01
8,500,100,0.500,0.100,0.900,0.300,1.000,0.500,10.000,100.000,2,1.00e-02,0.5266,1.091692e-01
8,500,100,0.500,0.100,0.900,0.300,1.000,0.500,10.000,100.000,4,1.00e-02,0.4074,1.301218e-01
8,500,100,0.500,0.100,0.900,0.300,1.000,0.500,10.000,100.000,2,1.00e-06,0.5943,3.049228e-02
8,500,100,0.500,0.100,0.900,0.300,1.000,0.500,10.000,100.000,4,1.00e-06,0.6805,1.335160e-01
8,500,100,0.100,0.800,0.400,1.200,1.000,0.500,60.000,60.000,2,1.00e-02,1.0164,1.570321e-01
8,500,100,0.100,0.800,0.400,1.200,1.000,0.500,60.000,60.000,4,1.00e-02,1.2437,2.112891e-01
8,500,100,0.100,0.800,0.400,1.200,1.000,0.500,60.000,60.000,2,1.00e-06,33334.0461,4.713995e+04
8,500,100,0.100,0.800,0.400,1.200,1.000,0.500,60.000,60.000,4,1.00e-06,0.7876,7.249761e-02
8,500,100,0.100,0.800,0.400,1.200,1.000,0.500,100.000,10.000,2,1.00e-02,1.1895,7.549009e-01
8,500,100,0.100,0.800,0.400,1.200,1.000,0.500,100.000,10.000,4,1.00e-02,1.1239,3.069781e-01
8,500,100,0.100,0.800,0.400,1.200,1.000,0.500,100.000,10.000,2,1.00e-06,0.8999,7.437974e-02
8,500,100,0.100,0.800,0.400,1.200,1.000,0.500,100.000,10.000,4,1.00e-06,0.9141,4.124214e-01
8,500,100,0.100,0.800,0.400,1.200,1.000,0.500,10.000,100.000,2,1.00e-02,1.2300,2.009505e-01
8,500,100,0.100,0.800,0.400,1.200,1.000,0.500,10.000,100.000,4,1.00e-02,1.2472,1.101280e-01
8,500,100,0.100,0.800,0.400,1.200,1.000,0.500,10.000,100.000,2,1.00e-06,0.9865,3.831679e-01
8,500,100,0.100,0.800,0.400,1.200,1.000,0.500,10.000,100.000,4,1.00e-06,33334.2622,4.713980e+04
8,500,100,0.100,0.800,1.200,0.400,1.000,0.500,60.000,60.000,2,1.00e-02,0.7923,4.331134e-02
8,500,100,0.100,0.800,1.200,0.400,1.000,0.500,60.000,60.000,4,1.00e-02,0.8148,1.764594e-01
8,500,100,0.100,0.800,1.200,0.400,1.000,0.500,60.000,60.000,2,1.00e-06,1.0796,5.040057e-01
8,500,100,0.100,0.800,1.200,0.400,1.000,0.500,60.000,60.000,4,1.00e-06,0.7571,2.059442e-01
8,500,100,0.100,0.800,1.200,0.400,1.000,0.500,100.000,10.000,2,1.00e-02,1.0038,2.117521e-01
8,500,100,0.100,0.800,1.200,0.400,1.000,0.500,100.000,10.000,4,1.00e-02,1.0246,3.623162e-01
8,500,100,0.100,0.800,1.200,0.400,1.000,0.500,100.000,10.000,2,1.00e-06,0.7918,9.291912e-02
8,500,100,0.100,0.800,1.200,0.400,1.000,0.500,100.000,10.000,4,1.00e-06,0.7456,1.079522e-01
